# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo    Distinct/Sub
  120.4523   16.4557   6.919     -187.32     84.81       618.56      496.79       354.7         0.023529    196737   0     
  122.5233   9.6812    7.284     21.33       816.14      544.4       588.53       445.6         0.024349    197079   0     
  131.8728   17.7685   1.6452    -308.97     31.46       247.39      782.98       581.6         0.041601    197713   0     
  117.1233   19.271    7.6136    465.51      224.76      478.33      648.87       504.2         0.026187    198607   0     
  136.977    44.7679   1.7937    -440.24     128.07      -54.67      483.7        380.3         0.025074    200308   0     
  118.7273   4.5795    5.1557    194.86      770.19      264.85      816.46       576.3         0.038736    200414   0     
  123.1578   11.4912   9.2106    125.64      967.08      698.58      454.12       363.5         0.010485    200474   0     
  117.4577   5.9954    4.6993    489.25      627.87      278.67      596.08       449.5         0.052327    200957   0     
  113.3523   17.6786   6.1272    728.1       613.4       307.81      438.41       333.3         0.1318      202026   0     
  101.4925   27.9636   6.5391    194.46      8.89        270.91      415.05       313.3         0.016888    202175   0     
  104.2301   44.2373   5.6673    262.87      -634.32     343.66      645.94       512.0         0.035788    202375   0     
  123.5641   14.8585   6.2684    -389.77     7.64        510.36      568.05       427.3         0.03749     202576   0     
  117.5371   22.1637   4.9267    5.01        65.87       98.15       515.48       354.0         0.045721    202671   0     
  133.5453   44.376    2.0482    -256.81     -260.19     -223.95     958.87       681.6         0.069436    203921   0     
  121.944    8.3136    6.2428    -74.5       1140.68     343.03      458.69       307.3         0.1027      203997   0     
  127.9883   10.2645   8.7242    -519.67     846.29      303.53      420.26       324.3         0.036622    204031   0     
  103.3033   42.0161   6.5678    84.72       132.06      272.26      931.68       674.4         0.074086    204436   0     
  126.6734   40.9493   3.6281    409.28      118.42      -286.0      596.53       428.7         0.033762    204930   0     
  100.0359   20.9633   8.0427    513.42      412.28      401.32      680.23       451.8         0.1352      205202   0     
  141.3402   45.0815   4.6297    -319.73     76.33       -65.34      439.76       354.6         0.025672    208629   0     
  115.8615   47.7098   7.2965    68.22       7.34        -50.74      492.19       415.4         0.0067459   210336   0     
  124.0614   12.4207   9.8341    -848.37     659.54      219.5       888.84       645.1         0.023948    210516   0     
  122.8152   12.8231   9.7635    167.77      1307.29     579.21      234.68       351.1         0.0092112   211564   0     
  112.9391   21.0966   11.4031   645.16      269.83      255.33      373.55       305.6         0.015712    213874   0     
  119.7204   15.8198   10.49     161.35      -15.16      128.25      452.32       325.8         0.049075    215415   0     
  113.8269   26.488    10.1863   102.07      -363.17     235.28      556.88       403.9         0.037691    216114   0     
  103.8277   29.0069   10.9409   341.73      -20.77      156.41      474.49       369.6         0.0091158   216671   0     
  147.5112   41.8668   9.6517    -312.94     -17.53      -113.73     412.73       327.2         0.011714    216783   0     
  118.4918   5.0631    11.3621   348.74      767.73      -105.88     796.96       610.3         0.043314    219477   0     
  104.2836   22.6581   13.2743   423.95      54.62       391.93      429.7        300.3         0.1295      220238   0     
  115.0372   20.9996   12.1642   218.08      -274.82     -135.3      791.66       558.7         0.039379    222810   0     
  119.4012   46.5343   13.4044   131.89      145.17      42.64       498.2        377.3         0.040662    223496   0     
  108.4072   23.8623   16.1626   461.83      -238.55     104.65      654.87       573.6         0.091215    224342   0     
  108.1928   30.84     13.6142   102.28      -240.12     41.96       429.33       364.0         0.028967    224420   0     
  104.0795   22.1107   14.2185   302.92      581.84      -242.02     651.22       430.1         0.1038      225711   0     
  106.6428   24.4638   14.7096   709.76      -3.25       193.64      567.83       387.7         0.1561      225789   0     
  122.1543   49.8673   16.108    156.82      86.86       158.09      605.66       434.9         0.1076      226504   0     
  117.7295   5.0184    15.0101   320.06      632.28      -2.39       456.1        316.0         0.1333      227578   0     
  127.6889   11.7371   15.081    -398.84     598.0       -281.51     614.49       411.6         0.1246      228112   0     
  109.9725   43.4507   14.2213   72.05       40.8        -77.4       446.12       325.8         0.0397      228374   0     
