# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  56.0836    25.8725   26.6103   190.17      272.45      -411.95     187.27       102.1         0.019771    145078.0    147680.0      
  97.0917    38.592    25.4549   230.47      -129.7      76.54       202.12       248.4         0.025047    139345.0    148228.0      
  95.769     45.0004   31.9752   22.47       -611.98     -375.56     50.036       184.1         0.056521    154143.0    150247.0      
  73.6217    41.9926   33.2238   63.21       254.45      -228.31     270.74       203.9         0.094615    152018.0    150963.0      
  56.4834    27.1445   26.6843   -58.89      -456.14     133.01      144.04       101.5         0.0057521   145820.0    151582.0      
  72.1428    15.0273   27.7071   -407.03     145.66      -96.32      114.59       211.1         0.046515    150017.0    153242.0      
  52.4766    22.8674   29.604    -97.62      -114.09     -473.36     159.23       135.3         0.017462    157461.0    153976.0      
  80.0327    39.3795   35.7626   31.07       555.49      -36.0       127.28       108.0         0.042646    153737.0    154042.0      
  57.5229    29.1344   28.3489   -466.68     364.71      -708.43     222.49       98.18         0.1059      158234.0    156068.0      
  58.376     11.449    31.8798   -253.92     147.69      -325.28     98.083       136.9         0.026266    153874.0    156993.0      
  57.1615    19.2615   30.4005   -56.37      39.65       -40.11      105.83       88.34         0.058532    157808.0    157809.0      
  61.6876    9.1648    33.8462   -140.44     253.27      -427.42     223.52       147.0         0.027062    153867.0    158106.0      
  88.8675    44.4508   38.4282   226.75      188.35      -17.9       100.08       272.6         0.05701     158720.0    159788.0      
  99.1661    47.5687   38.1009   568.52      -87.47      -70.27      147.94       102.1         0.02783     158042.0    161240.0      
  77.2893    44.9985   42.9127   241.14      706.77      435.66      215.54       86.63         0.053454    165628.0    162226.0      
  77.2117    44.9345   43.6465   -106.52     629.8       -32.12      286.04       147.3         0.060867    161228.0    165303.0      
  99.4372    23.592    40.7684   -38.07      177.45      -300.26     198.93       102.7         0.039437    161396.0    165516.0      
  80.4633    39.8313   41.0976   154.62      232.35      -157.61     51.218       75.59         0.1926      168040.0    166011.0      
  65.4437    4.7424    42.1771   -181.64     15.92       -272.56     288.7        77.53         0.077796    167445.0    166435.0      
  56.2216    7.0826    41.9478   152.67      446.43      10.5        75.912       105.5         0.020446    167146.0    166788.0      
  98.7336    23.8814   40.7623   807.84      -207.1      -193.37     66.723       200.5         0.015842    161048.0    166904.0      
  63.9412    33.7382   40.7063   -325.34     327.47      109.55      158.4        94.07         0.010985    166286.0    166969.0      
  97.5871    21.3122   42.6376   411.0       411.69      293.56      46.883       138.2         0.05192     168224.0    168249.0      
  77.3241    46.0162   43.5214   -248.02     468.95      -186.44     125.12       87.72         0.031785    173375.0    169096.0      
  84.0559    49.072    49.3191   147.65      544.53      623.13      262.98       202.0         0.022032    166717.0    169834.0      
  90.4742    22.5936   48.0307   267.61      293.98      -178.8      247.19       116.8         0.1409      173238.0    170942.0      
  55.701     4.29      47.8835   -343.59     108.44      -330.75     138.49       119.6         0.021794    173191.0    171780.0      
  89.2573    23.023    48.0869   601.83      11.0        357.63      105.81       94.34         0.014411    174490.0    171879.0      
  76.6484    49.025    47.6162   293.08      -263.6      -277.52     352.01       250.7         0.067143    172082.0    172606.0      
  85.4244    49.3986   50.0522   -209.96     -26.1       194.76      125.38       139.0         0.039014    2153290.0   173160.0      
  57.3179    4.321     49.7435   -45.14      -549.25     217.58      188.61       238.0         0.036207    175700.0    175932.0      
  50.2823    38.5681   0.4928    -87.92      -102.44     768.66      359.04       166.5         0.048944    177503.0    177145.0      
  62.0599    41.1265   1.46      175.64      -47.81      582.84      100.09       288.0         0.022486    176596.0    177160.0      
  62.378     36.7366   4.6254    1404.93     219.63      1372.7      33.111       86.72         0.014784    177812.0    177206.0      
  74.4949    32.8444   0.6218    83.11       -91.74      10.03       249.75       188.0         0.017336    182205.0    177285.0      
  61.4125    36.418    5.6331    279.08      475.93      47.96       138.49       105.1         0.032893    179874.0    177515.0      
  94.6984    42.1259   1.2076    -38.53      150.49      313.98      151.42       276.9         0.1822      177710.0    178104.0      
  55.1126    38.6953   3.9864    190.36      -276.32     244.93      226.45       117.3         0.041695    181105.0    178706.0      
  79.1353    38.9924   3.1076    -345.41     699.14      304.83      52.946       76.97         0.026582    180232.0    178860.0      
  59.9037    44.6881   1.1169    -64.16      -552.84     481.21      208.95       171.2         0.032676    176812.0    179068.0      
  51.2485    38.4224   3.5187    372.28      41.01       208.07      22.804       102.4         0.1017      97644.0     181505.0      
  97.8403    20.081    0.8817    124.44      135.83      -35.84      182.65       154.9         0.086751    180329.0    182135.0      
  118.1567   19.4985   6.0988    -577.98     739.4       190.62      306.95       158.8         0.016472    184265.0    183442.0      
  120.0268   16.4888   8.3549    78.44       405.7       646.96      215.58       96.76         0.052281    299322.0    183466.0      
  126.7198   16.0978   3.3459    -237.51     -339.72     42.15       213.86       115.3         0.017518    183910.0    183900.0      
  122.5854   11.7683   8.4083    262.32      649.32      909.15      185.07       95.55         0.010112    297245.0    185096.0      
  104.4395   43.1246   6.5919    -467.86     63.69       1436.84     215.72       160.5         0.048191    293509.0    185415.0      
  136.0254   45.0315   1.7401    82.96       -34.23      75.46       125.45       117.8         0.053927    188083.0    186704.0      
  118.7895   2.198     3.3492    193.83      815.97      268.42      304.83       212.3         0.061094    186307.0    186780.0      
  117.4191   22.0338   5.3907    -33.23      168.25      15.57       152.76       142.5         0.05748     186080.0    187040.0      
  102.0714   28.0173   7.1349    246.29      -310.58     435.51      142.04       118.0         0.022302    184871.0    188942.0      
  122.0616   10.9021   6.9661    -21.01      1161.04     766.2       245.47       168.5         0.019756    194457.0    189172.0      
  122.8889   14.7842   7.4561    121.8       -293.85     867.95      54.732       110.6         0.049104    184755.0    189327.0      
  118.1947   19.5156   8.931     43.63       94.72       699.8       66.228       87.72         0.025247    188401.0    189332.0      
  124.4494   43.1688   4.8531    41.29       -339.31     53.68       129.7        165.6         0.1359      193918.0    189559.0      
  126.6589   12.1221   9.0739    -970.86     841.04      356.56      207.27       123.5         0.031324    190658.0    191597.0      
  126.8377   41.0117   3.8505    148.44      -229.27     383.02      331.55       93.45         0.02101     183611.0    192418.0      
  114.7877   18.9181   6.8898    1018.16     669.74      345.9       69.126       138.0         0.1471      183423.0    193076.0      
  100.8656   21.8977   8.7445    239.74      466.41      187.7       58.71        251.6         0.072517    194108.0    193135.0      
  102.4773   22.4823   10.6014   365.79      459.39      48.53       174.48       191.3         0.062269    201346.0    193160.0      
  140.881    45.4981   4.44      -803.55     55.06       -234.13     225.55       144.6         0.029708    197996.0    193899.0      
  132.8184   44.2554   1.679     174.27      -6.03       669.12      272.26       236.3         0.029477    186688.0    195389.0      
  137.2379   46.4004   6.7529    -381.08     -137.19     -439.89     62.636       143.7         0.051266    200060.0    196961.0      
  113.8399   25.4964   11.0475   269.06      -348.87     -177.7      114.52       81.85         0.08424     202983.0    200400.0      
  116.1262   47.6722   7.3491    558.93      116.26      -87.03      78.76        80.42         0.026931    198559.0    200592.0      
  120.376    15.8024   10.8834   418.73      -258.54     -455.48     277.64       108.4         0.048495    193684.0    200802.0      
  114.4568   21.424    11.9743   948.6       -63.73      62.49       194.08       81.6          0.02919     199265.0    200827.0      
  149.2092   38.8127   8.4627    -165.53     -139.32     -324.03     133.67       287.1         0.043036    203090.0    202034.0      
  119.4037   6.7389    10.887    331.98      691.53      -140.9      238.51       168.9         0.02355     206662.0    202192.0      
  104.5475   28.8808   11.2564   -222.53     44.05       438.66      71.625       83.56         0.02605     199331.0    202974.0      
  146.8025   41.989    9.3583    -333.22     -306.91     -299.12     168.43       102.5         0.069401    209426.0    206074.0      
  108.33     29.9851   13.7376   189.0       -644.31     -48.7       297.14       108.8         0.055151    207470.0    206464.0      
  139.2361   15.6468   14.1325   -131.74     220.7       368.68      78.966       191.3         0.067403    210139.0    206823.0      
  115.7736   20.4365   11.5439   375.59      -429.56     -88.58      211.5        240.4         0.1813      200931.0    207839.0      
