# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  215.5227   153.2164   105.0911   372.66      -1025.89    -594.02     110.66       401.4         0.020981    6121089.0   6128957.0     
  247.0034   197.8291   115.1539   938.0       -691.5      -1257.99    56.153       222.3         0.0369      6158374.0   6152208.0     
  236.1072   175.4214   132.5681   616.13      -853.36     -329.49     33.257       200.6         0.066644    6178183.0   6163999.0     
  245.9684   152.0572   149.3227   397.4       217.26      -652.37     102.14       460.0         0.026408    6208277.0   6207841.0     
  148.7697   208.4522   147.2929   743.59      259.53      -10.51      264.09       584.9         0.1039      6418953.0   6427208.0     
  170.4577   203.0886   99.9317    -524.55     -777.92     1035.86     230.61       417.8         0.025042    4406035.0   6431710.0     
  182.2003   229.0608   107.88     11.61       265.27      -235.47     100.2        413.4         0.02399     6451347.0   6445795.0     
  229.2611   234.4035   129.4486   -918.24     221.21      -200.74     166.63       436.5         0.022212    6579688.0   6586333.0     
  217.4893   249.8222   140.2052   -1029.41    398.19      698.05      146.4        284.7         0.035031    6611312.0   6613983.0     
  216.2387   246.6661   140.9591   353.41      250.15      -528.5      87.754       324.2         0.017928    6607460.0   6614846.0     
  17.7696    33.6565    151.726    -372.86     -1571.74    -183.51     210.12       372.4         0.015303    6635671.0   6627965.0     
  6.6379     39.7993    150.344    976.03      521.04      429.05      97.544       252.4         0.044831    6627491.0   6627986.0     
  10.6101    39.9896    159.3511   -55.68      -20.57      -1063.54    257.33       229.5         0.041963    6662607.0   6658800.0     
  43.7822    43.4931    189.2835   -803.61     -695.02     613.22      282.31       236.2         0.041446    6700629.0   6695497.0     
  94.1723    13.4512    179.0712   -21.79      147.38      941.19      154.43       365.5         0.091194    6749357.0   6756614.0     
  145.006    27.747     178.0192   -1108.71    793.33      -834.8      262.36       477.0         0.021354    6840378.0   6843562.0     
  135.3846   45.7363    180.1829   -165.02     -1371.98    -435.19     315.42       579.4         0.013696    6858142.0   6850810.0     
  112.7367   12.5771    197.5817   405.41      -222.14     286.31      91.458       359.4         0.012418    6883586.0   6872761.0     
  206.713    33.0274    174.5306   -314.38     204.55      79.67       111.28       392.9         0.159       7009121.0   7010495.0     
  242.2023   25.2057    180.6709   -143.09     115.3       305.79      202.09       236.8         0.025887    7024118.0   7014105.0     
  6.3306     69.382     166.1925   -50.7       -183.75     668.71      386.78       261.9         0.011687    7091029.0   7095181.0     
  57.5172    51.9624    154.5513   -713.2      36.62       392.54      343.22       285.6         0.084211    7161097.0   7158841.0     
  125.9306   60.9886    158.3468   59.94       220.74      202.05      282.48       352.5         0.025904    7246158.0   7247072.0     
  137.4014   63.8226    176.479    70.38       -444.9      -731.87     97.587       339.8         0.025332    7286424.0   7280252.0     
  139.8055   56.635     179.8824   -145.63     -340.43     629.77      233.6        384.4         0.049676    7285472.0   7282792.0     
  108.277    79.7132    180.0606   332.2       -73.11      49.01       137.61       383.1         0.043813    7283549.0   7289010.0     
  138.7872   55.1192    180.2419   38.16       1026.18     -519.14     336.38       296.1         0.025489    7294531.0   7293208.0     
  143.4306   50.752     184.6498   -152.79     868.83      33.87       161.28       297.2         0.035134    7311125.0   7309684.0     
  144.3838   78.2193    190.5364   59.61       -352.12     195.51      140.38       306.8         0.042052    7304767.0   7310429.0     
  183.2203   88.5586    179.9448   883.17      -293.75     165.85      124.46       358.0         0.093819    7381169.0   7387859.0     
