# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo       Distinct/Sub  
  32.1395    167.8918   63.5781    370.1       110.93      671.55      231.76       216.7         0.0072539   3105908.0   3085187.0     
  42.7315    159.472    62.4885    235.72      -228.93     754.27      233.62       270.7         0.039188    3104298.0   3086431.0     
  35.3623    165.5774   63.5457    686.4       939.7       84.62       132.43       306.6         0.066493    3084722.0   3086910.0     
  28.6808    161.1584   65.0775    1129.43     508.45      154.49      101.09       464.0         0.0094745   3102705.0   3109179.0     
  38.195     196.6389   79.9151    152.85      -506.34     221.39      140.02       383.3         0.02736     3130148.0   3118661.0     
  48.9718    168.3528   87.0691    -954.98     367.5       -693.69     353.23       292.7         0.0090918   3153446.0   3138604.0     
  48.6923    167.0271   91.3244    -273.46     498.65      1010.62     381.83       473.8         0.017034    3175712.0   3164504.0     
  33.2142    178.3771   99.4304    73.28       -458.53     -497.49     142.82       445.5         0.026319    3165361.0   3170176.0     
  10.4111    191.7578   98.4668    -94.15      -321.74     46.71       218.56       412.3         0.1254      3168842.0   3171617.0     
  37.6526    192.6906   98.2766    730.95      -1378.33    -597.28     263.25       283.1         0.02597     3175571.0   3172637.0     
  25.7932    189.3549   99.0028    974.57      945.82      843.71      190.96       413.8         0.020844    3164655.0   3174117.0     
  65.9028    191.7439   67.4843    -896.14     886.28      1266.65     113.27       264.5         0.02926     3216171.0   3203924.0     
  65.3876    194.8381   76.2479    -865.28     320.04      73.62       368.24       273.0         0.019063    3217795.0   3227742.0     
  70.3944    195.1605   78.2235    -994.27     -349.88     85.78       265.79       188.7         0.005131    3226349.0   3236042.0     
  75.5402    155.9289   97.3661    -641.34     71.22       -116.98     114.64       393.9         0.096984    3264045.0   3258786.0     
  74.8581    160.4505   98.6671    -750.97     -155.23     61.49       210.08       198.7         0.025654    3265768.0   3262554.0     
  107.2297   169.3978   65.128     -103.83     74.5        409.58      59.647       241.9         0.033729    3285122.0   3286750.0     
  130.7171   198.9422   75.3199    -595.02     326.7       409.03      464.05       155.5         0.0089182   3308019.0   3298442.0     
  155.9346   177.4828   87.43      -24.93      -259.73     -787.92     216.14       468.5         0.021147    3403853.0   3407319.0     
  188.5893   195.4541   99.2122    -691.51     47.58       -389.73     205.1        375.3         0.1038      3415219.0   3420410.0     
  218.5047   159.3695   69.7531    237.71      1533.65     380.79      138.7        326.0         0.033342    3452289.0   3463967.0     
  222.6317   194.355    76.9108    462.55      -150.1      748.23      329.12       227.7         0.021568    3473858.0   3469430.0     
  227.997    193.1171   86.5349    602.39      -167.12     -57.28      139.71       460.0         0.032505    3504900.0   3492289.0     
  239.7659   192.2156   92.3377    -307.96     -234.01     199.12      80.228       335.8         0.025529    3494826.0   3496914.0     
  234.8652   191.0854   93.7359    340.3       -61.37      -217.12     43.575       374.5         0.010441    3508365.0   3518421.0     
  235.5259   179.6049   99.4425    415.76      274.14      -111.38     225.06       317.2         0.028655    3509966.0   3520565.0     
  4.5894     226.528    70.9685    677.67      141.8       -548.68     174.9        198.3         0.013926    3542959.0   3552589.0     
  39.7527    219.8805   76.6226    -1012.4     210.16      752.87      63.503       339.7         0.031987    3546830.0   3554145.0     
  80.0413    236.0671   64.6336    674.75      418.63      84.61       251.7        218.4         0.03996     3606816.0   3609814.0     
  85.4999    237.9084   74.0208    -91.35      21.75       -236.47     120.12       505.7         0.1116      3638259.0   3631019.0     
  174.4875   236.5535   73.9144    -725.2      1208.44     191.68      231.9        394.1         0.063733    3780235.0   3769888.0     
  172.6814   228.5396   75.9788    470.09      592.32      361.46      132.56       429.9         0.026159    3766849.0   3777991.0     
  182.1649   211.7301   92.2163    -129.34     179.81      327.46      202.97       495.3         0.059873    3803650.0   3796536.0     
  187.4313   223.6043   95.6109    800.75      663.63      301.61      205.7        309.3         0.043751    3805323.0   3809746.0     
  213.6285   216.9883   52.9704    690.49      407.08      -401.61     101.49       186.8         0.02629     3830017.0   3823206.0     
  221.8776   225.4919   50.7717    -656.68     -309.18     -370.33     250.65       184.4         0.010685    3820457.0   3825885.0     
  236.4745   243.0409   65.7877    -704.07     -843.29     129.9       275.37       203.6         0.016071    3850322.0   3849911.0     
  206.2954   241.1451   94.5389    -196.65     508.52      497.38      289.92       331.7         0.011334    3889169.0   3881124.0     
  209.4242   246.773    94.2637    145.56      69.75       -148.61     360.71       311.9         0.045813    3883935.0   3883923.0     
  49.2762    38.7879    102.9173   -40.59      -111.24     455.16      138.17       441.2         0.012613    3900012.0   3903051.0     
  42.6387    8.766      105.9694   8.8         -152.8      328.79      34.764       234.0         0.03055     3897089.0   3904718.0     
  30.5033    2.1889     122.2125   68.72       677.65      -93.09      219.75       303.9         0.019766    3930810.0   3935690.0     
  8.286      37.1382    147.4114   -570.43     1561.85     -154.55     186.69       423.4         0.017668    3976144.0   3970571.0     
  60.5588    36.096     113.3374   126.0       333.67      220.94      156.63       468.9         0.072874    4009682.0   4001900.0     
  73.0847    10.7945    114.8549   606.15      1562.91     837.12      81.331       404.2         0.057089    4002147.0   4002485.0     
  66.4274    39.089     122.2866   24.42       -81.51      -625.19     39.311       301.6         0.030586    4028156.0   4019298.0     
