# X(Mpch)    Y(Mpch)    Z(Mpch)    Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo     Distinct/Sub
  190.117    112.0435   164.6618   453.97      -319.97     473.33      957.18       707.2         0.037759    7812175   0     
  185.6023   145.9113   174.3504   313.34      -260.73     366.69      1082.6       799.9         0.020832    7837420   0     
  164.1593   135.2759   184.8726   548.58      -202.8      123.93      1192.7       860.4         0.112       7858698   0     
  176.6843   128.0763   197.0804   -84.23      -100.24     -814.25     1503.4       1061.0        0.045292    7886744   0     
  185.1486   115.7608   195.4639   47.65       -173.01     -418.22     1012.0       712.9         0.031489    7888233   0     
  235.9739   141.2716   166.1105   -279.49     173.11      458.51      1032.1       772.6         0.036815    7924881   0     
  227.4841   142.5511   168.0098   -94.58      176.31      354.52      1060.8       749.9         0.030972    7929255   0     
  200.0804   102.7691   174.5755   129.69      -326.75     492.06      998.93       723.0         0.075869    7937541   0     
  236.2307   107.9813   197.0915   -241.35     -87.53      298.48      1011.0       782.0         0.02798     7992204   0     
  97.8886    199.2994   191.3263   -60.57      -228.79     265.83      943.66       701.4         0.031208    8135350   0     
  145.0404   198.6158   175.5312   141.85      73.73       -161.61     1128.7       778.2         0.095006    8188256   0     
  104.9265   186.0682   186.6293   -797.28     1031.92     1.17        1342.8       1008.0        0.056033    8192763   0     
  102.9735   190.6053   193.3606   -310.84     367.25      -278.51     950.51       729.6         0.023299    8213710   0     
  160.7159   177.1484   187.086    131.7       34.72       -245.4      1435.4       1044.0        0.023946    8293409   0     
  238.979    158.0775   198.5077   -698.13     -191.35     315.75      959.81       735.7         0.032959    8424439   0     
  229.4118   166.2057   196.989    427.48      -519.15     -252.26     1221.6       885.6         0.049418    8424947   0     
  236.8252   157.4574   199.539    -249.72     -158.25     81.99       997.62       776.8         0.060927    8425303   0     
  233.16     169.4345   198.9216   -234.9      -402.99     -396.68     946.15       733.9         0.045581    8427183   0     
  13.1717    209.0969   164.6765   39.89       162.98      567.65      1070.7       799.9         0.043592    8456678   0     
  23.9548    210.4306   172.1165   -376.29     -116.02     110.19      1212.4       948.8         0.074245    8483771   0     
  3.382      213.8383   170.5717   195.66      -83.46      261.02      1450.7       1056.0        0.021255    8485357   0     
  44.5867    209.3093   194.8157   5.16        348.64      403.89      1118.7       862.9         0.028206    8526808   0     
  46.4755    211.2032   196.4243   -643.45     -386.26     -16.62      1216.8       839.9         0.1102      8546462   0     
  61.3546    221.5671   164.5437   -319.17     85.8        46.24       1554.4       1129.0        0.057434    8584105   0     
  99.9168    200.6261   167.8441   -69.35      183.23      9.72        1099.6       783.2         0.042712    8594705   0     
  138.1451   220.9173   164.4883   -37.33      -69.66      -47.29      904.94       721.7         0.048173    8691580   0     
  100.0351   200.9052   172.2053   -58.05      204.4       -35.65      1021.0       775.3         0.018822    8704362   0     
  146.6848   245.6748   194.4221   112.32      244.12      10.58       987.84       761.6         0.041273    8737058   0     
  124.6836   224.2215   192.3127   -232.81     508.11      -152.79     1018.9       780.6         0.043667    8744036   0     
  163.2794   223.4121   171.6115   -163.64     58.65       117.02      1335.8       960.6         0.018323    8799345   0     
  222.8769   212.3338   161.0257   192.09      160.47      -114.97     1026.5       824.1         0.010341    8872088   0     
  30.2813    8.5247     207.2656   -143.28     -80.41      -103.76     1230.2       894.1         0.1262      8939061   0     
  1.6439     1.9946     239.1113   132.98      -454.12     221.81      956.09       711.4         0.094469    8991926   0     
  114.2285   10.6666    220.8066   -265.12     616.47      554.81      1099.3       794.5         0.015284    9118752   0     
  135.3401   37.1344    228.7787   -198.19     140.78      515.32      1016.6       802.9         0.019145    9131600   0     
  114.2081   12.8501    225.218    66.69       188.15      -27.29      1046.3       788.2         0.050645    9139573   0     
  123.3213   30.9601    234.2813   -8.06       -96.77      237.37      1060.6       795.5         0.025457    9141740   0     
  148.1929   40.0408    243.9615   -389.92     79.01       142.77      1106.9       804.1         0.054265    9172975   0     
  195.4225   42.262     206.0152   668.89      93.97       -269.55     1163.1       934.1         0.060292    9190889   0     
  241.4722   46.7562    229.3485   63.28       281.91      -134.82     1037.7       809.9         0.019831    9314749   0     
  212.7194   20.6653    235.5044   91.63       58.06       336.88      1119.8       881.1         0.099817    9322673   0     
  43.0811    72.9005    200.7341   -339.89     447.19      456.98      1210.8       837.5         0.066356    9351488   0     
  44.5744    83.7424    201.8321   -514.03     -185.09     159.98      1187.2       918.5         0.025528    9352361   0     
  42.3171    76.0325    203.9405   -198.99     454.55      -88.92      1023.8       765.5         0.03651     9363495   0     
  36.2283    77.3837    215.1899   -543.37     785.45      308.01      1071.9       713.6         0.1051      9385665   0     
  8.3161     81.4404    229.7372   -133.65     275.68      127.87      1033.4       743.3         0.2125      9407355   0     
  38.7813    81.9048    231.2144   -358.95     108.84      -75.58      1012.8       749.1         0.062511    9422033   0     
  47.1076    67.006     240.2958   -478.26     152.4       -54.47      1001.0       753.9         0.050956    9431140   0     
  24.7805    96.9192    236.3846   127.8       -424.88     -485.28     701.53       723.2         0.09834     9436200   0     
  21.3986    70.9431    245.6257   52.36       299.05      207.94      1127.6       778.6         0.1686      9450184   0     
  54.9904    61.3129    246.0052   -395.59     -357.16     129.71      988.37       703.7         0.045767    9526532   0     
  103.6376   78.3398    203.0896   41.8        -53.63      -27.78      1175.6       835.2         0.027418    9543669   0     
  130.1651   93.2583    224.1331   61.58       -5.03       230.98      1139.1       904.8         0.036615    9568810   0     
  127.7566   59.6436    238.2068   -160.41     -375.79     104.63      1125.2       781.0         0.058857    9592695   0     
  116.0621   85.5534    236.9165   -218.38     -307.11     207.98      874.0        720.2         0.090087    9602588   0     
  104.0055   92.9019    249.3664   -173.72     -624.79     16.67       894.76       704.6         0.034025    9624926   0     
  161.6463   94.6199    247.6853   208.42      -367.04     -28.19      974.93       701.4         0.038189    9626616   0     
  215.7159   87.0013    205.3166   25.48       62.22       -55.14      1183.2       908.4         0.055725    9736977   0     
  236.7889   92.0789    220.9361   -64.06      121.23      -44.68      1107.6       836.6         0.034358    9767240   0     
  233.1226   96.9687    230.7427   102.34      -42.04      -438.93     1277.8       976.8         0.019998    9808284   0     
  30.0323    119.5373   223.7481   91.96       -1011.74    -221.67     1589.6       1128.0        0.029973    9884456   0     
