# X(Mpch)    Y(Mpch)   Z(Mpch)   Vx(kms-1)   Vy(kms-1)   Vz(kms-1)   Rvir(kpch)   Vcirc(kms-1)  Xoff        Nhalo      Distinct/Sub  
  99.1725    47.2242   38.0547   14.07       326.69      30.75       101.73       90.57         0.02117     172937.0   173727.0      
  76.8145    44.524    43.7426   118.03      263.44      48.4        14.376       132.9         0.152       178157.0   175521.0      
  76.8521    45.5512   44.1482   -288.01     87.38       120.34      39.661       149.6         0.040512    178945.0   178170.0      
  65.6885    4.9745    42.4329   -69.07      -76.09      -55.75      247.29       187.1         0.09662     182773.0   178260.0      
  99.0153    23.2185   40.8977   203.0       36.74       -165.18     74.884       169.5         0.1681      177649.0   178404.0      
  56.7559    7.0776    42.3721   -285.3      61.73       -207.55     105.43       200.0         0.058212    178300.0   179770.0      
  84.1062    48.4791   49.168    161.88      230.59      158.71      310.46       153.4         0.1185      181529.0   181947.0      
  64.091     33.3564   41.2037   -265.44     -331.77     -393.78     119.31       128.5         0.013916    181834.0   182612.0      
  88.2455    22.4648   48.1199   114.48      66.96       -174.94     274.53       94.97         0.010047    187749.0   183603.0      
  76.28      48.1841   47.3581   413.39      -192.99     -418.7      323.04       225.8         0.033918    184480.0   185734.0      
  55.8318    3.9304    47.8915   159.2       -89.83      20.13       307.71       163.1         0.022152    181232.0   186066.0      
  90.6595    22.2667   48.0605   -154.44     380.53      -5.93       215.96       136.0         0.049605    186405.0   188410.0      
  85.2043    49.2828   49.8631   241.01      590.72      137.08      171.01       151.7         0.018308    186632.0   188712.0      
  61.5458    35.756    2.5589    242.11      60.32       770.16      112.77       98.35         0.038833    190594.0   189989.0      
  61.3397    36.6387   3.5858    -301.79     -154.71     -819.0      283.02       196.3         0.033609    124120.0   190009.0      
  94.8437    42.1803   0.2655    -773.29     145.18      498.64      158.77       332.9         0.015464    190324.0   190521.0      
  54.785     38.4961   2.9478    145.93      61.8        858.5       199.65       118.4         0.031875    193377.0   191464.0      
  59.9589    46.1485   0.0623    -16.74      -575.52     476.38      168.28       219.9         0.073107    190455.0   191504.0      
  79.0837    38.8008   2.0235    -54.61      -490.87     429.68      42.303       76.04         0.047541    191138.0   192472.0      
  61.1122    44.6514   2.7436    -266.48     -216.21     133.3       94.644       192.1         0.077414    193649.0   193928.0      
  50.6629    38.3702   2.7917    218.99      104.24      468.66      125.98       171.7         0.049126    195784.0   194064.0      
  97.3507    19.145    0.171     279.63      344.58      427.27      161.32       203.9         0.047682    193002.0   194209.0      
  87.4691    24.6347   1.1517    -83.29      152.68      99.29       174.58       164.7         0.1992      105543.0   195997.0      
  120.1443   16.2774   6.8941    -241.38     -199.55     678.31      299.63       104.2         0.021807    318813.0   196737.0      
  122.6091   9.7015    7.3305    54.67       813.78      553.75      24.326       109.7         0.1907      199928.0   197079.0      
  131.8503   17.8102   1.6062    -374.35     -54.31      282.44      61.37        261.0         0.09665     203139.0   197713.0      
  117.2746   18.7684   7.6215    -544.36     64.09       384.6       240.49       160.4         0.032261    201652.0   198607.0      
  137.003    44.8573   1.6032    -178.03     -383.1      -181.83     203.84       113.8         0.031985    207554.0   200308.0      
  118.7777   4.7858    5.5457    140.88      745.7       -503.5      200.27       183.3         0.02049     318668.0   200414.0      
  123.422    11.5221   9.0172    81.07       1127.5      812.55      117.37       108.5         0.033129    202473.0   200474.0      
  117.4066   6.0758    4.8437    674.26      708.11      464.68      173.0        203.1         0.1791      316907.0   200957.0      
  113.2659   17.6181   6.2058    219.37      447.12      423.89      131.57       184.7         0.1305      196677.0   202026.0      
  101.4657   27.9904   6.5031    378.34      131.18      394.95      52.247       160.6         0.062107    202704.0   202175.0      
  103.9413   44.5394   5.7945    309.24      -935.67     189.96      175.61       137.4         0.027721    209216.0   202375.0      
  123.4763   14.7822   6.3388    -494.09     -477.51     680.16      135.61       162.1         0.056221    197650.0   202576.0      
  117.5237   22.1084   4.9785    44.92       -24.73      187.3       76.952       176.7         0.1635      196787.0   202671.0      
  133.4576   44.2922   1.8028    849.35      -173.96     339.92      273.49       211.0         0.020143    317732.0   203921.0      
  122.018    8.657     6.3309    13.59       808.03      360.83      133.95       200.6         0.06457     202416.0   203997.0      
  128.2332   10.1      8.9557    -414.59     979.83      32.82       183.18       127.8         0.022556    204583.0   204031.0      
  103.4782   42.7489   6.3824    -142.33     -500.99     376.6       230.93       376.9         0.020292    204450.0   204436.0      
  126.7171   40.9772   3.5938    -58.79      79.82       213.03      61.951       165.3         0.1953      205451.0   204930.0      
  100.4565   20.9969   8.4731    46.35       326.9       38.97       150.19       392.6         0.061374    211119.0   205202.0      
  141.2506   45.3964   4.5511    -101.57     -88.93      -351.37     209.12       83.86         0.039573    211978.0   208629.0      
  123.5368   12.413    10.0789   -1110.04    37.72       566.3       17.959       167.2         0.1399      209967.0   210516.0      
  112.9995   21.0758   11.5509   486.91      47.33       122.87      143.68       90.46         0.046137    214385.0   213874.0      
  119.7565   16.124    10.3776   53.0        -284.51     -186.14     236.46       162.3         0.1108      212253.0   215415.0      
  113.8151   26.5535   10.1305   121.91      -391.62     342.58      86.836       243.6         0.1455      212379.0   216114.0      
  103.8637   29.0995   10.9097   -41.58      -256.37     -56.73      103.91       171.1         0.043157    217222.0   216671.0      
  147.7411   41.9225   9.8676    -359.83     237.74      -50.67      173.32       105.1         0.048652    223986.0   216783.0      
  118.0617   5.0435    12.0187   734.69      1131.31     -388.33     259.45       175.6         0.15        224081.0   219477.0      
  104.0786   22.614    13.3638   603.67      362.03      262.82      227.92       194.4         0.050862    219634.0   220238.0      
  114.706    20.6807   12.6518   301.63      -149.88     -212.11     484.51       282.7         0.079117    213428.0   222810.0      
  119.2766   46.1826   13.5167   199.81      217.27      3.08        244.21       121.3         0.036207    225996.0   223496.0      
  108.2054   24.0575   16.0278   560.03      190.88      90.11       30.148       210.0         0.079543    227760.0   224342.0      
  108.1821   30.8862   13.6364   334.83      -240.04     801.71      52.364       130.2         0.1186      216695.0   224420.0      
  104.0016   21.9574   13.866    579.55      699.68      337.41      101.24       293.3         0.036139    221249.0   225711.0      
  106.9521   24.665    14.8528   572.21      135.03      149.34      154.27       221.9         0.01415     224797.0   225789.0      
  122.1361   49.6604   15.7859   99.1        -66.83      -155.77     305.73       266.3         0.087823    227974.0   226504.0      
  117.9432   5.0487    15.1339   582.04      928.61      -319.04     225.94       169.4         0.053834    227063.0   227578.0      
  127.6016   11.6647   14.4963   -613.77     546.84      416.81      215.4        262.3         0.158       219544.0   228112.0      
  110.0251   43.3682   14.2571   -128.74     347.08      -222.72     103.53       124.9         0.070625    229897.0   228374.0      
  112.2836   36.1997   15.2698   119.72      -156.87     20.29       158.13       88.13         0.012682    226909.0   229355.0      
  133.908    45.5894   18.3753   -46.75      -414.45     -159.56     129.51       118.4         0.030035    229421.0   230449.0      
  126.0521   12.2114   16.0526   -293.25     3.56        -141.86     226.27       301.2         0.1115      236063.0   230644.0      
  120.5302   24.8075   16.0964   -338.87     -90.57      -89.63      176.73       176.0         0.023941    237859.0   231325.0      
  130.4795   12.9863   19.1256   -82.15      -173.22     59.12       134.0        91.93         0.039193    239801.0   231726.0      
  117.0799   49.6963   18.3012   488.7       -21.59      -251.91     151.62       165.9         0.012053    239611.0   232076.0      
  110.2574   23.5272   15.2762   -520.04     404.3       335.25      271.32       291.4         0.086912    238303.0   232858.0      
  133.3679   7.4602    21.246    -769.79     -197.8      38.48       224.9        139.2         0.025763    233301.0   233821.0      
  99.934     23.4468   16.3236   203.5       210.84      -366.44     71.451       139.6         0.04421     134719.0   235554.0      
  107.9416   21.9886   17.25     478.83      615.99      -371.12     178.53       178.1         0.094481    230137.0   238275.0      
  138.7375   47.3844   18.8891   -421.03     212.96      -114.58     70.797       81.1          0.040262    234706.0   238557.0      
  133.0508   42.9916   20.8458   -344.66     508.9       147.18      51.498       98.65         0.046725    232556.0   239059.0      
  128.0731   39.1836   20.7275   109.2       177.25      -160.55     137.14       95.44         0.053523    240641.0   240619.0      
  131.5017   41.6726   21.0964   -384.92     108.73      -61.04      274.73       163.6         0.011326    235700.0   241154.0      
  130.0601   39.6504   21.1304   520.79      630.85      -332.42     199.73       220.0         0.017587    250868.0   241672.0      
  108.6956   26.5316   18.5323   14.36       -520.39     -301.78     128.13       329.7         0.034109    235608.0   242178.0      
  113.4205   4.3786    28.5158   26.16       839.66      304.74      198.5        119.3         0.032146    244564.0   243449.0      
  128.4297   12.4317   19.3064   -97.79      -81.89      192.42      35.877       175.6         0.046659    241431.0   243656.0      
  136.3337   41.1193   24.0108   -274.85     272.35      -67.26      220.0        164.6         0.048237    240573.0   244411.0      
  109.2247   11.6958   26.3779   430.5       -190.13     -152.85     101.51       143.2         0.051487    247896.0   246276.0      
  140.4207   4.5759    26.1801   121.94      256.67      225.23      131.22       129.9         0.048925    255762.0   247850.0      
  106.621    19.6243   23.7635   626.37      239.61      -93.54      119.91       262.7         0.1301      255394.0   248004.0      
  120.1917   12.769    24.7654   318.49      316.5       -130.01     41.886       171.9         0.074066    252717.0   249535.0      
